frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,ip.proto,frame.len,tcp.flags,src_port,dst_port,tcp.flags.int,flag_fin,flag_syn,flag_rst,flag_psh,flag_ack,flag_urg,http.request.method,http.request.uri,http.host,data.text
1761394674.242325,44.228.249.3,192.168.1.74,80,13545,0,0,6,60,0x0012,80,13545,18,0,1,0,0,1,0,,,,
1761394674.243557,44.228.249.3,192.168.1.74,80,18035,0,0,6,60,0x0012,80,18035,18,0,1,0,0,1,0,,,,
1761394674.257615,44.228.249.3,192.168.1.74,80,16528,0,0,6,60,0x0012,80,16528,18,0,1,0,0,1,0,,,,
1761394674.262563,44.228.249.3,192.168.1.74,80,5977,0,0,6,60,0x0010,80,5977,16,0,0,0,0,1,0,,,,
1761394674.262563,44.228.249.3,192.168.1.74,80,38162,0,0,6,60,0x0012,80,38162,18,0,1,0,0,1,0,,,,
1761394674.262563,44.228.249.3,192.168.1.74,80,64758,0,0,6,60,0x0012,80,64758,18,0,1,0,0,1,0,,,,
1761394674.262563,44.228.249.3,192.168.1.74,80,2261,0,0,6,60,0x0012,80,2261,18,0,1,0,0,1,0,,,,
1761394674.26579,44.228.249.3,192.168.1.74,80,64276,0,0,6,60,0x0012,80,64276,18,0,1,0,0,1,0,,,,
1761394674.268168,44.228.249.3,192.168.1.74,80,57273,0,0,6,60,0x0012,80,57273,18,0,1,0,0,1,0,,,,
1761394674.268168,44.228.249.3,192.168.1.74,80,42528,0,0,6,60,0x0012,80,42528,18,0,1,0,0,1,0,,,,
1761394674.268493,44.228.249.3,192.168.1.74,80,29549,0,0,6,60,0x0012,80,29549,18,0,1,0,0,1,0,,,,
1761394674.270614,44.228.249.3,192.168.1.74,80,50939,0,0,6,60,0x0012,80,50939,18,0,1,0,0,1,0,,,,
1761394674.271669,44.228.249.3,192.168.1.74,80,32073,0,0,6,60,0x0012,80,32073,18,0,1,0,0,1,0,,,,
1761394674.278115,44.228.249.3,192.168.1.74,80,11030,0,0,6,60,0x0012,80,11030,18,0,1,0,0,1,0,,,,
1761394674.278115,44.228.249.3,192.168.1.74,80,3120,0,0,6,60,0x0012,80,3120,18,0,1,0,0,1,0,,,,
1761394674.27954,44.228.249.3,192.168.1.74,80,63809,0,0,6,60,0x0012,80,63809,18,0,1,0,0,1,0,,,,
1761394674.282888,44.228.249.3,192.168.1.74,80,46940,0,0,6,60,0x0012,80,46940,18,0,1,0,0,1,0,,,,
1761394674.354132,44.228.249.3,192.168.1.74,80,64519,0,0,6,60,0x0012,80,64519,18,0,1,0,0,1,0,,,,
1761394674.354132,44.228.249.3,192.168.1.74,80,3262,0,0,6,60,0x0012,80,3262,18,0,1,0,0,1,0,,,,
1761394674.354132,44.228.249.3,192.168.1.74,80,1584,0,0,6,60,0x0012,80,1584,18,0,1,0,0,1,0,,,,
1761394674.354132,44.228.249.3,192.168.1.74,80,32078,0,0,6,60,0x0012,80,32078,18,0,1,0,0,1,0,,,,
1761394674.354132,44.228.249.3,192.168.1.74,80,14239,0,0,6,60,0x0012,80,14239,18,0,1,0,0,1,0,,,,
1761394674.354132,44.228.249.3,192.168.1.74,80,42694,0,0,6,60,0x0012,80,42694,18,0,1,0,0,1,0,,,,
1761394674.354132,44.228.249.3,192.168.1.74,80,62734,0,0,6,60,0x0012,80,62734,18,0,1,0,0,1,0,,,,
1761394674.354132,44.228.249.3,192.168.1.74,80,63641,0,0,6,60,0x0012,80,63641,18,0,1,0,0,1,0,,,,
1761394674.354492,44.228.249.3,192.168.1.74,80,31157,0,0,6,60,0x0012,80,31157,18,0,1,0,0,1,0,,,,
1761394674.354492,44.228.249.3,192.168.1.74,80,22968,0,0,6,60,0x0012,80,22968,18,0,1,0,0,1,0,,,,
1761394674.354492,44.228.249.3,192.168.1.74,80,7163,0,0,6,60,0x0012,80,7163,18,0,1,0,0,1,0,,,,
1761394674.354492,44.228.249.3,192.168.1.74,80,18110,0,0,6,60,0x0012,80,18110,18,0,1,0,0,1,0,,,,
1761394674.354492,44.228.249.3,192.168.1.74,80,21654,0,0,6,60,0x0012,80,21654,18,0,1,0,0,1,0,,,,
1761394674.354492,44.228.249.3,192.168.1.74,80,44975,0,0,6,60,0x0012,80,44975,18,0,1,0,0,1,0,,,,
1761394674.354492,44.228.249.3,192.168.1.74,80,55446,0,0,6,60,0x0012,80,55446,18,0,1,0,0,1,0,,,,
1761394674.354492,44.228.249.3,192.168.1.74,80,40188,0,0,6,60,0x0012,80,40188,18,0,1,0,0,1,0,,,,
1761394674.354969,44.228.249.3,192.168.1.74,80,2872,0,0,6,60,0x0012,80,2872,18,0,1,0,0,1,0,,,,
1761394674.354969,44.228.249.3,192.168.1.74,80,42517,0,0,6,60,0x0012,80,42517,18,0,1,0,0,1,0,,,,
1761394674.354969,44.228.249.3,192.168.1.74,80,59229,0,0,6,60,0x0012,80,59229,18,0,1,0,0,1,0,,,,
1761394674.354969,44.228.249.3,192.168.1.74,80,5447,0,0,6,60,0x0012,80,5447,18,0,1,0,0,1,0,,,,
1761394674.354969,44.228.249.3,192.168.1.74,80,19663,0,0,6,60,0x0012,80,19663,18,0,1,0,0,1,0,,,,
1761394674.354969,44.228.249.3,192.168.1.74,80,38211,0,0,6,60,0x0012,80,38211,18,0,1,0,0,1,0,,,,
1761394674.354969,44.228.249.3,192.168.1.74,80,51453,0,0,6,60,0x0012,80,51453,18,0,1,0,0,1,0,,,,
1761394674.354969,44.228.249.3,192.168.1.74,80,65155,0,0,6,60,0x0012,80,65155,18,0,1,0,0,1,0,,,,
1761394674.355639,44.228.249.3,192.168.1.74,80,28538,0,0,6,60,0x0012,80,28538,18,0,1,0,0,1,0,,,,
1761394674.355639,44.228.249.3,192.168.1.74,80,43289,0,0,6,60,0x0012,80,43289,18,0,1,0,0,1,0,,,,
1761394674.355639,44.228.249.3,192.168.1.74,80,16153,0,0,6,60,0x0012,80,16153,18,0,1,0,0,1,0,,,,
1761394674.356336,44.228.249.3,192.168.1.74,80,48756,0,0,6,60,0x0012,80,48756,18,0,1,0,0,1,0,,,,
1761394674.356337,44.228.249.3,192.168.1.74,80,63008,0,0,6,60,0x0012,80,63008,18,0,1,0,0,1,0,,,,
1761394674.356337,44.228.249.3,192.168.1.74,80,42439,0,0,6,60,0x0012,80,42439,18,0,1,0,0,1,0,,,,
1761394674.356337,44.228.249.3,192.168.1.74,80,21732,0,0,6,60,0x0012,80,21732,18,0,1,0,0,1,0,,,,
1761394674.356337,44.228.249.3,192.168.1.74,80,31067,0,0,6,60,0x0012,80,31067,18,0,1,0,0,1,0,,,,
1761394674.356337,44.228.249.3,192.168.1.74,80,40350,0,0,6,60,0x0012,80,40350,18,0,1,0,0,1,0,,,,
1761394674.356337,44.228.249.3,192.168.1.74,80,56114,0,0,6,60,0x0012,80,56114,18,0,1,0,0,1,0,,,,
1761394674.356892,44.228.249.3,192.168.1.74,80,10872,0,0,6,60,0x0012,80,10872,18,0,1,0,0,1,0,,,,
1761394674.359152,44.228.249.3,192.168.1.74,80,4451,0,0,6,60,0x0012,80,4451,18,0,1,0,0,1,0,,,,
1761394674.359152,44.228.249.3,192.168.1.74,80,52771,0,0,6,60,0x0012,80,52771,18,0,1,0,0,1,0,,,,
1761394674.359152,44.228.249.3,192.168.1.74,80,40704,0,0,6,60,0x0012,80,40704,18,0,1,0,0,1,0,,,,
1761394674.359152,44.228.249.3,192.168.1.74,80,14400,0,0,6,60,0x0012,80,14400,18,0,1,0,0,1,0,,,,
1761394674.366482,44.228.249.3,192.168.1.74,80,47317,0,0,6,60,0x0012,80,47317,18,0,1,0,0,1,0,,,,
1761394674.366483,44.228.249.3,192.168.1.74,80,12878,0,0,6,60,0x0012,80,12878,18,0,1,0,0,1,0,,,,
1761394674.366483,44.228.249.3,192.168.1.74,80,23164,0,0,6,60,0x0012,80,23164,18,0,1,0,0,1,0,,,,
1761394674.366483,44.228.249.3,192.168.1.74,80,21512,0,0,6,60,0x0012,80,21512,18,0,1,0,0,1,0,,,,
1761394674.366483,44.228.249.3,192.168.1.74,80,10081,0,0,6,60,0x0012,80,10081,18,0,1,0,0,1,0,,,,
1761394674.366483,44.228.249.3,192.168.1.74,80,5954,0,0,6,60,0x0012,80,5954,18,0,1,0,0,1,0,,,,
1761394674.366483,44.228.249.3,192.168.1.74,80,52449,0,0,6,60,0x0012,80,52449,18,0,1,0,0,1,0,,,,
1761394674.366483,44.228.249.3,192.168.1.74,80,61113,0,0,6,60,0x0012,80,61113,18,0,1,0,0,1,0,,,,
1761394674.37002,44.228.249.3,192.168.1.74,80,30577,0,0,6,60,0x0012,80,30577,18,0,1,0,0,1,0,,,,
1761394674.37002,44.228.249.3,192.168.1.74,80,25139,0,0,6,60,0x0012,80,25139,18,0,1,0,0,1,0,,,,
1761394674.37002,44.228.249.3,192.168.1.74,80,5501,0,0,6,60,0x0012,80,5501,18,0,1,0,0,1,0,,,,
1761394674.37002,44.228.249.3,192.168.1.74,80,27148,0,0,6,60,0x0012,80,27148,18,0,1,0,0,1,0,,,,
1761394674.37002,44.228.249.3,192.168.1.74,80,23491,0,0,6,60,0x0012,80,23491,18,0,1,0,0,1,0,,,,
1761394674.37002,44.228.249.3,192.168.1.74,80,23401,0,0,6,60,0x0012,80,23401,18,0,1,0,0,1,0,,,,
1761394674.37002,44.228.249.3,192.168.1.74,80,31165,0,0,6,60,0x0012,80,31165,18,0,1,0,0,1,0,,,,
1761394674.456829,44.228.249.3,192.168.1.74,80,1430,0,0,6,60,0x0012,80,1430,18,0,1,0,0,1,0,,,,
1761394674.456829,44.228.249.3,192.168.1.74,80,57130,0,0,6,60,0x0012,80,57130,18,0,1,0,0,1,0,,,,
1761394674.456829,44.228.249.3,192.168.1.74,80,63522,0,0,6,60,0x0012,80,63522,18,0,1,0,0,1,0,,,,
1761394674.45683,44.228.249.3,192.168.1.74,80,29941,0,0,6,60,0x0012,80,29941,18,0,1,0,0,1,0,,,,
1761394674.45683,44.228.249.3,192.168.1.74,80,411,0,0,6,60,0x0012,80,411,18,0,1,0,0,1,0,,,,
1761394674.45683,44.228.249.3,192.168.1.74,80,32184,0,0,6,60,0x0012,80,32184,18,0,1,0,0,1,0,,,,
1761394674.45683,44.228.249.3,192.168.1.74,80,26994,0,0,6,60,0x0012,80,26994,18,0,1,0,0,1,0,,,,
1761394674.456892,44.228.249.3,192.168.1.74,80,61310,0,0,6,60,0x0012,80,61310,18,0,1,0,0,1,0,,,,
1761394674.456892,44.228.249.3,192.168.1.74,80,38491,0,0,6,60,0x0012,80,38491,18,0,1,0,0,1,0,,,,
1761394674.456893,44.228.249.3,192.168.1.74,80,16152,0,0,6,60,0x0012,80,16152,18,0,1,0,0,1,0,,,,
1761394674.456893,44.228.249.3,192.168.1.74,80,54221,0,0,6,60,0x0012,80,54221,18,0,1,0,0,1,0,,,,
1761394674.456893,44.228.249.3,192.168.1.74,80,34539,0,0,6,60,0x0012,80,34539,18,0,1,0,0,1,0,,,,
1761394674.456893,44.228.249.3,192.168.1.74,80,26940,0,0,6,60,0x0012,80,26940,18,0,1,0,0,1,0,,,,
1761394674.456893,44.228.249.3,192.168.1.74,80,30243,0,0,6,60,0x0012,80,30243,18,0,1,0,0,1,0,,,,
1761394674.456893,44.228.249.3,192.168.1.74,80,21631,0,0,6,60,0x0012,80,21631,18,0,1,0,0,1,0,,,,
1761394674.456934,44.228.249.3,192.168.1.74,80,53262,0,0,6,60,0x0012,80,53262,18,0,1,0,0,1,0,,,,
1761394674.456934,44.228.249.3,192.168.1.74,80,45381,0,0,6,60,0x0012,80,45381,18,0,1,0,0,1,0,,,,
1761394674.456934,44.228.249.3,192.168.1.74,80,50638,0,0,6,60,0x0012,80,50638,18,0,1,0,0,1,0,,,,
1761394674.456934,44.228.249.3,192.168.1.74,80,45958,0,0,6,60,0x0012,80,45958,18,0,1,0,0,1,0,,,,
1761394674.456935,44.228.249.3,192.168.1.74,80,7336,0,0,6,60,0x0012,80,7336,18,0,1,0,0,1,0,,,,
1761394674.456935,44.228.249.3,192.168.1.74,80,43281,0,0,6,60,0x0012,80,43281,18,0,1,0,0,1,0,,,,
1761394674.456935,44.228.249.3,192.168.1.74,80,15888,0,0,6,60,0x0012,80,15888,18,0,1,0,0,1,0,,,,
1761394674.456935,44.228.249.3,192.168.1.74,80,10164,0,0,6,60,0x0012,80,10164,18,0,1,0,0,1,0,,,,
1761394674.456961,44.228.249.3,192.168.1.74,80,31149,0,0,6,60,0x0012,80,31149,18,0,1,0,0,1,0,,,,
1761394674.456961,44.228.249.3,192.168.1.74,80,31358,0,0,6,60,0x0012,80,31358,18,0,1,0,0,1,0,,,,
1761394674.456961,44.228.249.3,192.168.1.74,80,23166,0,0,6,60,0x0012,80,23166,18,0,1,0,0,1,0,,,,
1761394674.456961,44.228.249.3,192.168.1.74,80,2205,0,0,6,60,0x0012,80,2205,18,0,1,0,0,1,0,,,,
1761394674.456961,44.228.249.3,192.168.1.74,80,32120,0,0,6,60,0x0012,80,32120,18,0,1,0,0,1,0,,,,
1761394674.456961,44.228.249.3,192.168.1.74,80,28844,0,0,6,60,0x0012,80,28844,18,0,1,0,0,1,0,,,,
1761394674.456961,44.228.249.3,192.168.1.74,80,43304,0,0,6,60,0x0012,80,43304,18,0,1,0,0,1,0,,,,
1761394674.456962,44.228.249.3,192.168.1.74,80,62269,0,0,6,60,0x0012,80,62269,18,0,1,0,0,1,0,,,,
1761394674.457512,44.228.249.3,192.168.1.74,80,47008,0,0,6,60,0x0012,80,47008,18,0,1,0,0,1,0,,,,
1761394674.457512,44.228.249.3,192.168.1.74,80,41626,0,0,6,60,0x0012,80,41626,18,0,1,0,0,1,0,,,,
1761394674.457512,44.228.249.3,192.168.1.74,80,2832,0,0,6,60,0x0012,80,2832,18,0,1,0,0,1,0,,,,
1761394674.457512,44.228.249.3,192.168.1.74,80,44406,0,0,6,60,0x0012,80,44406,18,0,1,0,0,1,0,,,,
1761394674.457512,44.228.249.3,192.168.1.74,80,62154,0,0,6,60,0x0012,80,62154,18,0,1,0,0,1,0,,,,
1761394674.457512,44.228.249.3,192.168.1.74,80,54249,0,0,6,60,0x0012,80,54249,18,0,1,0,0,1,0,,,,
1761394674.457512,44.228.249.3,192.168.1.74,80,25132,0,0,6,60,0x0012,80,25132,18,0,1,0,0,1,0,,,,
1761394674.457512,44.228.249.3,192.168.1.74,80,43912,0,0,6,60,0x0012,80,43912,18,0,1,0,0,1,0,,,,
1761394674.457557,44.228.249.3,192.168.1.74,80,41510,0,0,6,60,0x0012,80,41510,18,0,1,0,0,1,0,,,,
1761394674.457557,44.228.249.3,192.168.1.74,80,64123,0,0,6,60,0x0012,80,64123,18,0,1,0,0,1,0,,,,
1761394674.457557,44.228.249.3,192.168.1.74,80,41088,0,0,6,60,0x0012,80,41088,18,0,1,0,0,1,0,,,,
1761394674.457557,44.228.249.3,192.168.1.74,80,48998,0,0,6,60,0x0012,80,48998,18,0,1,0,0,1,0,,,,
1761394674.457557,44.228.249.3,192.168.1.74,80,38962,0,0,6,60,0x0012,80,38962,18,0,1,0,0,1,0,,,,
1761394674.457558,44.228.249.3,192.168.1.74,80,35068,0,0,6,60,0x0012,80,35068,18,0,1,0,0,1,0,,,,
1761394674.457558,44.228.249.3,192.168.1.74,80,53257,0,0,6,60,0x0012,80,53257,18,0,1,0,0,1,0,,,,
1761394674.457558,44.228.249.3,192.168.1.74,80,14528,0,0,6,60,0x0012,80,14528,18,0,1,0,0,1,0,,,,
1761394674.457808,44.228.249.3,192.168.1.74,80,64195,0,0,6,60,0x0012,80,64195,18,0,1,0,0,1,0,,,,
1761394674.457808,44.228.249.3,192.168.1.74,80,57363,0,0,6,60,0x0012,80,57363,18,0,1,0,0,1,0,,,,
1761394674.457808,44.228.249.3,192.168.1.74,80,64784,0,0,6,60,0x0012,80,64784,18,0,1,0,0,1,0,,,,
1761394674.457808,44.228.249.3,192.168.1.74,80,7763,0,0,6,60,0x0012,80,7763,18,0,1,0,0,1,0,,,,
1761394674.457808,44.228.249.3,192.168.1.74,80,1087,0,0,6,60,0x0012,80,1087,18,0,1,0,0,1,0,,,,
1761394674.457808,44.228.249.3,192.168.1.74,80,65378,0,0,6,60,0x0012,80,65378,18,0,1,0,0,1,0,,,,
1761394674.457808,44.228.249.3,192.168.1.74,80,59555,0,0,6,60,0x0012,80,59555,18,0,1,0,0,1,0,,,,
1761394674.457808,44.228.249.3,192.168.1.74,80,40520,0,0,6,60,0x0012,80,40520,18,0,1,0,0,1,0,,,,
1761394674.457838,44.228.249.3,192.168.1.74,80,19822,0,0,6,60,0x0012,80,19822,18,0,1,0,0,1,0,,,,
1761394674.457838,44.228.249.3,192.168.1.74,80,58881,0,0,6,60,0x0012,80,58881,18,0,1,0,0,1,0,,,,
1761394674.457838,44.228.249.3,192.168.1.74,80,29093,0,0,6,60,0x0012,80,29093,18,0,1,0,0,1,0,,,,
1761394674.457838,44.228.249.3,192.168.1.74,80,10812,0,0,6,60,0x0012,80,10812,18,0,1,0,0,1,0,,,,
1761394674.457838,44.228.249.3,192.168.1.74,80,16415,0,0,6,60,0x0012,80,16415,18,0,1,0,0,1,0,,,,
1761394674.457838,44.228.249.3,192.168.1.74,80,57468,0,0,6,60,0x0012,80,57468,18,0,1,0,0,1,0,,,,
1761394674.457838,44.228.249.3,192.168.1.74,80,17238,0,0,6,60,0x0012,80,17238,18,0,1,0,0,1,0,,,,
1761394674.457839,44.228.249.3,192.168.1.74,80,12294,0,0,6,60,0x0012,80,12294,18,0,1,0,0,1,0,,,,
1761394674.458322,44.228.249.3,192.168.1.74,80,3446,0,0,6,60,0x0012,80,3446,18,0,1,0,0,1,0,,,,
1761394674.458322,44.228.249.3,192.168.1.74,80,65510,0,0,6,60,0x0012,80,65510,18,0,1,0,0,1,0,,,,
1761394674.458322,44.228.249.3,192.168.1.74,80,15781,0,0,6,60,0x0012,80,15781,18,0,1,0,0,1,0,,,,
1761394674.458322,44.228.249.3,192.168.1.74,80,8606,0,0,6,60,0x0012,80,8606,18,0,1,0,0,1,0,,,,
1761394674.458322,44.228.249.3,192.168.1.74,80,38831,0,0,6,60,0x0012,80,38831,18,0,1,0,0,1,0,,,,
1761394674.458322,44.228.249.3,192.168.1.74,80,39604,0,0,6,60,0x0012,80,39604,18,0,1,0,0,1,0,,,,
1761394674.458322,44.228.249.3,192.168.1.74,80,33074,0,0,6,60,0x0012,80,33074,18,0,1,0,0,1,0,,,,
1761394674.458323,44.228.249.3,192.168.1.74,80,25766,0,0,6,60,0x0012,80,25766,18,0,1,0,0,1,0,,,,
1761394674.458344,44.228.249.3,192.168.1.74,80,55350,0,0,6,60,0x0012,80,55350,18,0,1,0,0,1,0,,,,
1761394674.458344,44.228.249.3,192.168.1.74,80,1965,0,0,6,60,0x0012,80,1965,18,0,1,0,0,1,0,,,,
1761394674.458344,44.228.249.3,192.168.1.74,80,63736,0,0,6,60,0x0012,80,63736,18,0,1,0,0,1,0,,,,
1761394674.458345,44.228.249.3,192.168.1.74,80,54285,0,0,6,60,0x0012,80,54285,18,0,1,0,0,1,0,,,,
1761394674.458345,44.228.249.3,192.168.1.74,80,39098,0,0,6,60,0x0012,80,39098,18,0,1,0,0,1,0,,,,
1761394674.458345,44.228.249.3,192.168.1.74,80,27600,0,0,6,60,0x0012,80,27600,18,0,1,0,0,1,0,,,,
1761394674.458345,44.228.249.3,192.168.1.74,80,54215,0,0,6,60,0x0012,80,54215,18,0,1,0,0,1,0,,,,
1761394674.458345,44.228.249.3,192.168.1.74,80,22081,0,0,6,60,0x0012,80,22081,18,0,1,0,0,1,0,,,,
1761394674.4585,44.228.249.3,192.168.1.74,80,34618,0,0,6,60,0x0012,80,34618,18,0,1,0,0,1,0,,,,
1761394674.4585,44.228.249.3,192.168.1.74,80,11179,0,0,6,60,0x0012,80,11179,18,0,1,0,0,1,0,,,,
1761394674.4585,44.228.249.3,192.168.1.74,80,5177,0,0,6,60,0x0012,80,5177,18,0,1,0,0,1,0,,,,
1761394674.4585,44.228.249.3,192.168.1.74,80,34325,0,0,6,60,0x0012,80,34325,18,0,1,0,0,1,0,,,,
1761394674.4585,44.228.249.3,192.168.1.74,80,32436,0,0,6,60,0x0012,80,32436,18,0,1,0,0,1,0,,,,
1761394674.4585,44.228.249.3,192.168.1.74,80,29203,0,0,6,60,0x0012,80,29203,18,0,1,0,0,1,0,,,,
1761394674.4585,44.228.249.3,192.168.1.74,80,59604,0,0,6,60,0x0012,80,59604,18,0,1,0,0,1,0,,,,
1761394674.4585,44.228.249.3,192.168.1.74,80,46830,0,0,6,60,0x0012,80,46830,18,0,1,0,0,1,0,,,,
1761394674.458524,44.228.249.3,192.168.1.74,80,26876,0,0,6,60,0x0012,80,26876,18,0,1,0,0,1,0,,,,
1761394674.458524,44.228.249.3,192.168.1.74,80,6561,0,0,6,60,0x0012,80,6561,18,0,1,0,0,1,0,,,,
1761394674.458524,44.228.249.3,192.168.1.74,80,50178,0,0,6,60,0x0012,80,50178,18,0,1,0,0,1,0,,,,
1761394674.458524,44.228.249.3,192.168.1.74,80,10640,0,0,6,60,0x0012,80,10640,18,0,1,0,0,1,0,,,,
1761394674.458524,44.228.249.3,192.168.1.74,80,25955,0,0,6,60,0x0012,80,25955,18,0,1,0,0,1,0,,,,
1761394674.458524,44.228.249.3,192.168.1.74,80,62917,0,0,6,60,0x0012,80,62917,18,0,1,0,0,1,0,,,,
1761394674.458524,44.228.249.3,192.168.1.74,80,40374,0,0,6,60,0x0012,80,40374,18,0,1,0,0,1,0,,,,
1761394674.458524,44.228.249.3,192.168.1.74,80,7306,0,0,6,60,0x0012,80,7306,18,0,1,0,0,1,0,,,,
1761394674.458807,44.228.249.3,192.168.1.74,80,18071,0,0,6,60,0x0012,80,18071,18,0,1,0,0,1,0,,,,
1761394674.458807,44.228.249.3,192.168.1.74,80,21723,0,0,6,60,0x0012,80,21723,18,0,1,0,0,1,0,,,,
1761394674.458807,44.228.249.3,192.168.1.74,80,22548,0,0,6,60,0x0012,80,22548,18,0,1,0,0,1,0,,,,
1761394674.458807,44.228.249.3,192.168.1.74,80,61930,0,0,6,60,0x0012,80,61930,18,0,1,0,0,1,0,,,,
1761394674.458807,44.228.249.3,192.168.1.74,80,42474,0,0,6,60,0x0012,80,42474,18,0,1,0,0,1,0,,,,
1761394674.458807,44.228.249.3,192.168.1.74,80,8481,0,0,6,60,0x0012,80,8481,18,0,1,0,0,1,0,,,,
1761394674.458807,44.228.249.3,192.168.1.74,80,42301,0,0,6,60,0x0012,80,42301,18,0,1,0,0,1,0,,,,
1761394674.458807,44.228.249.3,192.168.1.74,80,63042,0,0,6,60,0x0012,80,63042,18,0,1,0,0,1,0,,,,
1761394674.459894,44.228.249.3,192.168.1.74,80,3047,0,0,6,60,0x0012,80,3047,18,0,1,0,0,1,0,,,,
1761394674.459895,44.228.249.3,192.168.1.74,80,35717,0,0,6,60,0x0012,80,35717,18,0,1,0,0,1,0,,,,
1761394674.459895,44.228.249.3,192.168.1.74,80,8594,0,0,6,60,0x0012,80,8594,18,0,1,0,0,1,0,,,,
1761394674.459895,44.228.249.3,192.168.1.74,80,40337,0,0,6,60,0x0012,80,40337,18,0,1,0,0,1,0,,,,
1761394674.459895,44.228.249.3,192.168.1.74,80,12585,0,0,6,60,0x0012,80,12585,18,0,1,0,0,1,0,,,,
1761394674.459895,44.228.249.3,192.168.1.74,80,23063,0,0,6,60,0x0012,80,23063,18,0,1,0,0,1,0,,,,
1761394674.459895,44.228.249.3,192.168.1.74,80,43692,0,0,6,60,0x0012,80,43692,18,0,1,0,0,1,0,,,,
1761394674.459895,44.228.249.3,192.168.1.74,80,45429,0,0,6,60,0x0012,80,45429,18,0,1,0,0,1,0,,,,
1761394674.460278,44.228.249.3,192.168.1.74,80,42253,0,0,6,60,0x0012,80,42253,18,0,1,0,0,1,0,,,,
1761394674.460278,44.228.249.3,192.168.1.74,80,1987,0,0,6,60,0x0012,80,1987,18,0,1,0,0,1,0,,,,
1761394674.460279,44.228.249.3,192.168.1.74,80,47612,0,0,6,60,0x0012,80,47612,18,0,1,0,0,1,0,,,,
1761394674.460279,44.228.249.3,192.168.1.74,80,23933,0,0,6,60,0x0012,80,23933,18,0,1,0,0,1,0,,,,
1761394674.460279,44.228.249.3,192.168.1.74,80,26441,0,0,6,60,0x0012,80,26441,18,0,1,0,0,1,0,,,,
1761394674.460279,44.228.249.3,192.168.1.74,80,58620,0,0,6,60,0x0012,80,58620,18,0,1,0,0,1,0,,,,
1761394674.460279,44.228.249.3,192.168.1.74,80,39402,0,0,6,60,0x0012,80,39402,18,0,1,0,0,1,0,,,,
1761394674.460279,44.228.249.3,192.168.1.74,80,9181,0,0,6,60,0x0012,80,9181,18,0,1,0,0,1,0,,,,
1761394674.460307,44.228.249.3,192.168.1.74,80,3817,0,0,6,60,0x0012,80,3817,18,0,1,0,0,1,0,,,,
1761394674.460307,44.228.249.3,192.168.1.74,80,60608,0,0,6,60,0x0012,80,60608,18,0,1,0,0,1,0,,,,
1761394674.460307,44.228.249.3,192.168.1.74,80,55663,0,0,6,60,0x0012,80,55663,18,0,1,0,0,1,0,,,,
1761394674.460307,44.228.249.3,192.168.1.74,80,26859,0,0,6,60,0x0012,80,26859,18,0,1,0,0,1,0,,,,
1761394674.460307,44.228.249.3,192.168.1.74,80,41537,0,0,6,60,0x0010,80,41537,16,0,0,0,0,1,0,,,,
1761394674.460307,44.228.249.3,192.168.1.74,80,28190,0,0,6,60,0x0012,80,28190,18,0,1,0,0,1,0,,,,
1761394674.460307,44.228.249.3,192.168.1.74,80,16256,0,0,6,60,0x0012,80,16256,18,0,1,0,0,1,0,,,,
1761394674.460307,44.228.249.3,192.168.1.74,80,30698,0,0,6,60,0x0012,80,30698,18,0,1,0,0,1,0,,,,
1761394674.460368,44.228.249.3,192.168.1.74,80,21271,0,0,6,60,0x0012,80,21271,18,0,1,0,0,1,0,,,,
1761394674.460368,44.228.249.3,192.168.1.74,80,8491,0,0,6,60,0x0012,80,8491,18,0,1,0,0,1,0,,,,
1761394674.460368,44.228.249.3,192.168.1.74,80,50479,0,0,6,60,0x0012,80,50479,18,0,1,0,0,1,0,,,,
1761394674.460369,44.228.249.3,192.168.1.74,80,37616,0,0,6,60,0x0012,80,37616,18,0,1,0,0,1,0,,,,
1761394674.460369,44.228.249.3,192.168.1.74,80,40706,0,0,6,60,0x0012,80,40706,18,0,1,0,0,1,0,,,,
1761394674.460369,44.228.249.3,192.168.1.74,80,61957,0,0,6,60,0x0012,80,61957,18,0,1,0,0,1,0,,,,
1761394674.460369,44.228.249.3,192.168.1.74,80,6981,0,0,6,60,0x0012,80,6981,18,0,1,0,0,1,0,,,,
1761394674.460369,44.228.249.3,192.168.1.74,80,38017,0,0,6,60,0x0012,80,38017,18,0,1,0,0,1,0,,,,
1761394674.460664,44.228.249.3,192.168.1.74,80,44780,0,0,6,60,0x0012,80,44780,18,0,1,0,0,1,0,,,,
1761394674.460664,44.228.249.3,192.168.1.74,80,46093,0,0,6,60,0x0012,80,46093,18,0,1,0,0,1,0,,,,
1761394674.460664,44.228.249.3,192.168.1.74,80,47657,0,0,6,60,0x0012,80,47657,18,0,1,0,0,1,0,,,,
1761394674.460664,44.228.249.3,192.168.1.74,80,42096,0,0,6,60,0x0012,80,42096,18,0,1,0,0,1,0,,,,
1761394674.460664,44.228.249.3,192.168.1.74,80,28300,0,0,6,60,0x0012,80,28300,18,0,1,0,0,1,0,,,,
1761394674.460664,44.228.249.3,192.168.1.74,80,43490,0,0,6,60,0x0012,80,43490,18,0,1,0,0,1,0,,,,
1761394674.472881,44.228.249.3,192.168.1.74,80,8955,0,0,6,60,0x0012,80,8955,18,0,1,0,0,1,0,,,,
